ano,Categoria CID-10,mes,OBITOS,AREA_DESMATADA_KM2,FRP,RISCOFOGO,PRECIPITACAO,DIASEMCHUVA,pm2.5_atm,QUALIDADE_AR_CLASSIFICADA,CID_PURO,Sensibilidade,Cluster
2021,J80   Sindr do desconforto respirat do adulto,11,2.0,0.029869926598487,4.3,0.0,0.953846153846154,0.3076923076923077,9.98275,Boa,J80,Baixa,0
2021,J81   Edema pulmonar NE de outr form,11,1.0,0.029869926598487,4.3,0.0,0.953846153846154,0.3076923076923077,9.98275,Boa,J81,Baixa,0
2021,J84   Outr doenc pulmonares intersticiais,11,7.0,0.029869926598487,4.3,0.0,0.953846153846154,0.3076923076923077,9.98275,Boa,J84,Baixa,0
2021,J90   Derrame pleural NCOP,11,1.0,0.029869926598487,4.3,0.0,0.953846153846154,0.3076923076923077,9.98275,Boa,J90,Baixa,0
2021,J96   Insuf respirat NCOP,11,2.0,0.029869926598487,4.3,0.0,0.953846153846154,0.3076923076923077,9.98275,Boa,J96,Baixa,0
2022,J01   Sinusite aguda,1,1.0,0.0626847754272903,8.166666666666666,0.0,0.0,5.444444444444445,7.278,Boa,J01,Baixa,0
2022,J80   Sindr do desconforto respirat do adulto,1,2.0,0.0626847754272903,8.166666666666666,0.0,0.0,5.444444444444445,7.278,Boa,J80,Baixa,0
2022,J81   Edema pulmonar NE de outr form,1,1.0,0.0626847754272903,8.166666666666666,0.0,0.0,5.444444444444445,7.278,Boa,J81,Baixa,0
2022,J84   Outr doenc pulmonares intersticiais,1,1.0,0.0626847754272903,8.166666666666666,0.0,0.0,5.444444444444445,7.278,Boa,J84,Baixa,0
2022,J85   Abscesso do pulmao e do mediastino,1,2.0,0.0626847754272903,8.166666666666666,0.0,0.0,5.444444444444445,7.278,Boa,J85,Baixa,0
2022,J90   Derrame pleural NCOP,1,2.0,0.0626847754272903,8.166666666666666,0.0,0.0,5.444444444444445,7.278,Boa,J90,Baixa,0
2022,J96   Insuf respirat NCOP,1,1.0,0.0626847754272903,8.166666666666666,0.0,0.0,5.444444444444445,7.278,Boa,J96,Baixa,0
2022,J98   Outr transt respirat,1,3.0,0.0626847754272903,8.166666666666666,0.0,0.0,5.444444444444445,7.278,Boa,J98,Baixa,0
2022,J06   Infecc agudas vias aereas super loc mult NE,4,1.0,0.4972322781262226,1.9,0.0,11.7,0.0,5.8575,Boa,J06,Baixa,0
2022,J39   Outr doenc das vias aereas super,4,1.0,0.4972322781262226,1.9,0.0,11.7,0.0,5.8575,Boa,J39,Baixa,0
2022,J80   Sindr do desconforto respirat do adulto,4,1.0,0.4972322781262226,1.9,0.0,11.7,0.0,5.8575,Boa,J80,Baixa,0
2022,J84   Outr doenc pulmonares intersticiais,4,6.0,0.4972322781262226,1.9,0.0,11.7,0.0,5.8575,Boa,J84,Baixa,0
2022,J86   Piotorax,4,1.0,0.4972322781262226,1.9,0.0,11.7,0.0,5.8575,Boa,J86,Baixa,0
2022,J90   Derrame pleural NCOP,4,1.0,0.4972322781262226,1.9,0.0,11.7,0.0,5.8575,Boa,J90,Baixa,0
2022,J98   Outr transt respirat,4,1.0,0.4972322781262226,1.9,0.0,11.7,0.0,5.8575,Boa,J98,Baixa,0
2022,J06   Infecc agudas vias aereas super loc mult NE,6,1.0,0.5689539891414291,1.38,0.02,0.0,1.0,8.062750000000001,Boa,J06,Baixa,0
2022,J84   Outr doenc pulmonares intersticiais,6,3.0,0.5689539891414291,1.38,0.02,0.0,1.0,8.062750000000001,Boa,J84,Baixa,0
2022,J85   Abscesso do pulmao e do mediastino,6,2.0,0.5689539891414291,1.38,0.02,0.0,1.0,8.062750000000001,Boa,J85,Baixa,0
2022,J86   Piotorax,6,1.0,0.5689539891414291,1.38,0.02,0.0,1.0,8.062750000000001,Boa,J86,Baixa,0
2022,J90   Derrame pleural NCOP,6,3.0,0.5689539891414291,1.38,0.02,0.0,1.0,8.062750000000001,Boa,J90,Baixa,0
2022,J96   Insuf respirat NCOP,6,4.0,0.5689539891414291,1.38,0.02,0.0,1.0,8.062750000000001,Boa,J96,Baixa,0
2022,J98   Outr transt respirat,6,2.0,0.5689539891414291,1.38,0.02,0.0,1.0,8.062750000000001,Boa,J98,Baixa,0
2022,J03   Amigdalite aguda,7,1.0,0.7024424376829312,6.8625,0.04875,2.1110344827586207,1.7241379310344829,13.8005,Moderada,J03,Baixa,0
2022,J80   Sindr do desconforto respirat do adulto,7,1.0,0.7024424376829312,6.8625,0.04875,2.1110344827586207,1.7241379310344829,13.8005,Moderada,J80,Baixa,0
2022,J81   Edema pulmonar NE de outr form,7,1.0,0.7024424376829312,6.8625,0.04875,2.1110344827586207,1.7241379310344829,13.8005,Moderada,J81,Baixa,0
2022,J84   Outr doenc pulmonares intersticiais,7,5.0,0.7024424376829312,6.8625,0.04875,2.1110344827586207,1.7241379310344829,13.8005,Moderada,J84,Baixa,0
2022,J86   Piotorax,7,2.0,0.7024424376829312,6.8625,0.04875,2.1110344827586207,1.7241379310344829,13.8005,Moderada,J86,Baixa,0
2022,J90   Derrame pleural NCOP,7,4.0,0.7024424376829312,6.8625,0.04875,2.1110344827586207,1.7241379310344829,13.8005,Moderada,J90,Baixa,0
2022,J94   Outr afeccoes pleurais,7,1.0,0.7024424376829312,6.8625,0.04875,2.1110344827586207,1.7241379310344829,13.8005,Moderada,J94,Baixa,0
2022,J96   Insuf respirat NCOP,7,2.0,0.7024424376829312,6.8625,0.04875,2.1110344827586207,1.7241379310344829,13.8005,Moderada,J96,Baixa,0
2022,J80   Sindr do desconforto respirat do adulto,8,2.0,0.4431254193363511,7.482051282051282,0.1283636363636363,1.6553623188405795,-41.18840579710145,28.739833333333333,Moderada,J80,Baixa,1
2022,J81   Edema pulmonar NE de outr form,8,1.0,0.4431254193363511,7.482051282051282,0.1283636363636363,1.6553623188405795,-41.18840579710145,28.739833333333333,Moderada,J81,Baixa,1
2022,J84   Outr doenc pulmonares intersticiais,8,4.0,0.4431254193363511,7.482051282051282,0.1283636363636363,1.6553623188405795,-41.18840579710145,28.739833333333333,Moderada,J84,Baixa,1
2022,J90   Derrame pleural NCOP,8,1.0,0.4431254193363511,7.482051282051282,0.1283636363636363,1.6553623188405795,-41.18840579710145,28.739833333333333,Moderada,J90,Baixa,1
2022,J96   Insuf respirat NCOP,8,2.0,0.4431254193363511,7.482051282051282,0.1283636363636363,1.6553623188405795,-41.18840579710145,28.739833333333333,Moderada,J96,Baixa,1
2022,J98   Outr transt respirat,8,5.0,0.4431254193363511,7.482051282051282,0.1283636363636363,1.6553623188405795,-41.18840579710145,28.739833333333333,Moderada,J98,Baixa,1
2022,J81   Edema pulmonar NE de outr form,9,1.0,0.4072789081709509,10.76551724137931,0.1286231884057971,1.1677931034482758,2.3517241379310345,32.6945,Moderada,J81,Baixa,2
2022,J84   Outr doenc pulmonares intersticiais,9,1.0,0.4072789081709509,10.76551724137931,0.1286231884057971,1.1677931034482758,2.3517241379310345,32.6945,Moderada,J84,Baixa,2
2022,J85   Abscesso do pulmao e do mediastino,9,1.0,0.4072789081709509,10.76551724137931,0.1286231884057971,1.1677931034482758,2.3517241379310345,32.6945,Moderada,J85,Baixa,2
2022,J90   Derrame pleural NCOP,9,1.0,0.4072789081709509,10.76551724137931,0.1286231884057971,1.1677931034482758,2.3517241379310345,32.6945,Moderada,J90,Baixa,2
2022,J98   Outr transt respirat,9,3.0,0.4072789081709509,10.76551724137931,0.1286231884057971,1.1677931034482758,2.3517241379310345,32.6945,Moderada,J98,Baixa,2
2022,J04   Laringite e traqueite agudas,10,1.0,0.2040913008648712,4.9366666666666665,0.0296296296296296,2.423,1.7666666666666666,26.647,Moderada,J04,Baixa,0
2022,J81   Edema pulmonar NE de outr form,10,1.0,0.2040913008648712,4.9366666666666665,0.0296296296296296,2.423,1.7666666666666666,26.647,Moderada,J81,Baixa,0
2022,J84   Outr doenc pulmonares intersticiais,10,3.0,0.2040913008648712,4.9366666666666665,0.0296296296296296,2.423,1.7666666666666666,26.647,Moderada,J84,Baixa,0
2022,J85   Abscesso do pulmao e do mediastino,10,2.0,0.2040913008648712,4.9366666666666665,0.0296296296296296,2.423,1.7666666666666666,26.647,Moderada,J85,Baixa,0
2022,J86   Piotorax,10,1.0,0.2040913008648712,4.9366666666666665,0.0296296296296296,2.423,1.7666666666666666,26.647,Moderada,J86,Baixa,0
2022,J90   Derrame pleural NCOP,10,1.0,0.2040913008648712,4.9366666666666665,0.0296296296296296,2.423,1.7666666666666666,26.647,Moderada,J90,Baixa,0
2022,J93   Pneumotorax,10,3.0,0.2040913008648712,4.9366666666666665,0.0296296296296296,2.423,1.7666666666666666,26.647,Moderada,J93,Baixa,0
2022,J98   Outr transt respirat,10,3.0,0.2040913008648712,4.9366666666666665,0.0296296296296296,2.423,1.7666666666666666,26.647,Moderada,J98,Baixa,0
2022,J80   Sindr do desconforto respirat do adulto,11,1.0,0.1231031447865002,4.321428571428571,0.05,3.8469230769230767,2.1538461538461537,18.118,Moderada,J80,Baixa,0
2022,J81   Edema pulmonar NE de outr form,11,2.0,0.1231031447865002,4.321428571428571,0.05,3.8469230769230767,2.1538461538461537,18.118,Moderada,J81,Baixa,0
2022,J84   Outr doenc pulmonares intersticiais,11,8.0,0.1231031447865002,4.321428571428571,0.05,3.8469230769230767,2.1538461538461537,18.118,Moderada,J84,Baixa,0
2022,J98   Outr transt respirat,11,1.0,0.1231031447865002,4.321428571428571,0.05,3.8469230769230767,2.1538461538461537,18.118,Moderada,J98,Baixa,0
2022,J80   Sindr do desconforto respirat do adulto,12,1.0,0.027483759661027,1.54,0.01,1.8425,0.0,10.16875,Boa,J80,Baixa,0
2022,J84   Outr doenc pulmonares intersticiais,12,2.0,0.027483759661027,1.54,0.01,1.8425,0.0,10.16875,Boa,J84,Baixa,0
2022,J86   Piotorax,12,1.0,0.027483759661027,1.54,0.01,1.8425,0.0,10.16875,Boa,J86,Baixa,0
2022,J90   Derrame pleural NCOP,12,2.0,0.027483759661027,1.54,0.01,1.8425,0.0,10.16875,Boa,J90,Baixa,0
2022,J93   Pneumotorax,12,1.0,0.027483759661027,1.54,0.01,1.8425,0.0,10.16875,Boa,J93,Baixa,0
2022,J96   Insuf respirat NCOP,12,1.0,0.027483759661027,1.54,0.01,1.8425,0.0,10.16875,Boa,J96,Baixa,0
2022,J98   Outr transt respirat,12,1.0,0.027483759661027,1.54,0.01,1.8425,0.0,10.16875,Boa,J98,Baixa,0
2023,J80   Sindr do desconforto respirat do adulto,5,2.0,0.5818300963468707,2.075,0.0,1.395,0.0,5.487222222222222,Boa,J80,Baixa,0
2023,J81   Edema pulmonar NE de outr form,5,2.0,0.5818300963468707,2.075,0.0,1.395,0.0,5.487222222222222,Boa,J81,Baixa,0
2023,J84   Outr doenc pulmonares intersticiais,5,6.0,0.5818300963468707,2.075,0.0,1.395,0.0,5.487222222222222,Boa,J84,Baixa,0
2023,J85   Abscesso do pulmao e do mediastino,5,1.0,0.5818300963468707,2.075,0.0,1.395,0.0,5.487222222222222,Boa,J85,Baixa,0
2023,J90   Derrame pleural NCOP,5,2.0,0.5818300963468707,2.075,0.0,1.395,0.0,5.487222222222222,Boa,J90,Baixa,0
2023,J93   Pneumotorax,5,2.0,0.5818300963468707,2.075,0.0,1.395,0.0,5.487222222222222,Boa,J93,Baixa,0
2023,J96   Insuf respirat NCOP,5,3.0,0.5818300963468707,2.075,0.0,1.395,0.0,5.487222222222222,Boa,J96,Baixa,0
2023,J04   Laringite e traqueite agudas,6,1.0,0.4985479141020253,4.152380952380953,0.0344444444444444,0.189047619047619,3.571428571428572,9.07795,Boa,J04,Baixa,0
2023,J84   Outr doenc pulmonares intersticiais,6,6.0,0.4985479141020253,4.152380952380953,0.0344444444444444,0.189047619047619,3.571428571428572,9.07795,Boa,J84,Baixa,0
2023,J93   Pneumotorax,6,1.0,0.4985479141020253,4.152380952380953,0.0344444444444444,0.189047619047619,3.571428571428572,9.07795,Boa,J93,Baixa,0
2023,J96   Insuf respirat NCOP,6,2.0,0.4985479141020253,4.152380952380953,0.0344444444444444,0.189047619047619,3.571428571428572,9.07795,Boa,J96,Baixa,0
2023,J80   Sindr do desconforto respirat do adulto,7,1.0,0.3449754120867559,11.909090909090908,0.2129411764705882,0.5572727272727273,4.136363636363637,14.7505,Moderada,J80,Baixa,2
2023,J81   Edema pulmonar NE de outr form,7,1.0,0.3449754120867559,11.909090909090908,0.2129411764705882,0.5572727272727273,4.136363636363637,14.7505,Moderada,J81,Baixa,2
2023,J84   Outr doenc pulmonares intersticiais,7,6.0,0.3449754120867559,11.909090909090908,0.2129411764705882,0.5572727272727273,4.136363636363637,14.7505,Moderada,J84,Baixa,2
2023,J90   Derrame pleural NCOP,7,3.0,0.3449754120867559,11.909090909090908,0.2129411764705882,0.5572727272727273,4.136363636363637,14.7505,Moderada,J90,Baixa,2
2023,J96   Insuf respirat NCOP,7,3.0,0.3449754120867559,11.909090909090908,0.2129411764705882,0.5572727272727273,4.136363636363637,14.7505,Moderada,J96,Baixa,2
2023,J98   Outr transt respirat,7,3.0,0.3449754120867559,11.909090909090908,0.2129411764705882,0.5572727272727273,4.136363636363637,14.7505,Moderada,J98,Baixa,2
2023,J06   Infecc agudas vias aereas super loc mult NE,8,1.0,0.3225456920701262,6.096551724137931,0.1520253164556962,2.104942528735632,2.425287356321839,22.723750000000003,Moderada,J06,Baixa,0
2023,J80   Sindr do desconforto respirat do adulto,8,1.0,0.3225456920701262,6.096551724137931,0.1520253164556962,2.104942528735632,2.425287356321839,22.723750000000003,Moderada,J80,Baixa,0
2023,J81   Edema pulmonar NE de outr form,8,2.0,0.3225456920701262,6.096551724137931,0.1520253164556962,2.104942528735632,2.425287356321839,22.723750000000003,Moderada,J81,Baixa,0
2023,J84   Outr doenc pulmonares intersticiais,8,8.0,0.3225456920701262,6.096551724137931,0.1520253164556962,2.104942528735632,2.425287356321839,22.723750000000003,Moderada,J84,Baixa,0
2023,J90   Derrame pleural NCOP,8,1.0,0.3225456920701262,6.096551724137931,0.1520253164556962,2.104942528735632,2.425287356321839,22.723750000000003,Moderada,J90,Baixa,0
2023,J93   Pneumotorax,8,4.0,0.3225456920701262,6.096551724137931,0.1520253164556962,2.104942528735632,2.425287356321839,22.723750000000003,Moderada,J93,Baixa,0
2023,J96   Insuf respirat NCOP,8,2.0,0.3225456920701262,6.096551724137931,0.1520253164556962,2.104942528735632,2.425287356321839,22.723750000000003,Moderada,J96,Baixa,0
2023,J81   Edema pulmonar NE de outr form,9,2.0,0.3322599722181735,13.673885350318471,0.4536912751677852,1.6037579617834394,4.560509554140127,38.29795454545455,Ruim,J81,Baixa,2
2023,J84   Outr doenc pulmonares intersticiais,9,7.0,0.3322599722181735,13.673885350318471,0.4536912751677852,1.6037579617834394,4.560509554140127,38.29795454545455,Ruim,J84,Baixa,2
2023,J85   Abscesso do pulmao e do mediastino,9,1.0,0.3322599722181735,13.673885350318471,0.4536912751677852,1.6037579617834394,4.560509554140127,38.29795454545455,Ruim,J85,Baixa,2
2023,J98   Outr transt respirat,9,4.0,0.3322599722181735,13.673885350318471,0.4536912751677852,1.6037579617834394,4.560509554140127,38.29795454545455,Ruim,J98,Baixa,2
2023,J04   Laringite e traqueite agudas,10,1.0,0.163958094206068,9.411650485436892,0.3762376237623762,1.052718446601942,4.252427184466019,59.329,Muito Ruim,J04,Baixa,2
2023,J80   Sindr do desconforto respirat do adulto,10,3.0,0.163958094206068,9.411650485436892,0.3762376237623762,1.052718446601942,4.252427184466019,59.329,Muito Ruim,J80,Baixa,2
2023,J84   Outr doenc pulmonares intersticiais,10,2.0,0.163958094206068,9.411650485436892,0.3762376237623762,1.052718446601942,4.252427184466019,59.329,Muito Ruim,J84,Baixa,2
2023,J85   Abscesso do pulmao e do mediastino,10,1.0,0.163958094206068,9.411650485436892,0.3762376237623762,1.052718446601942,4.252427184466019,59.329,Muito Ruim,J85,Baixa,2
2023,J90   Derrame pleural NCOP,10,2.0,0.163958094206068,9.411650485436892,0.3762376237623762,1.052718446601942,4.252427184466019,59.329,Muito Ruim,J90,Baixa,2
2023,J93   Pneumotorax,10,1.0,0.163958094206068,9.411650485436892,0.3762376237623762,1.052718446601942,4.252427184466019,59.329,Muito Ruim,J93,Baixa,2
2023,J98   Outr transt respirat,10,2.0,0.163958094206068,9.411650485436892,0.3762376237623762,1.052718446601942,4.252427184466019,59.329,Muito Ruim,J98,Baixa,2
2023,J80   Sindr do desconforto respirat do adulto,11,2.0,0.0541788307443943,4.64,0.0636,0.7676000000000001,5.48,49.07219230769231,Ruim,J80,Baixa,2
2023,J84   Outr doenc pulmonares intersticiais,11,5.0,0.0541788307443943,4.64,0.0636,0.7676000000000001,5.48,49.07219230769231,Ruim,J84,Baixa,2
2023,J90   Derrame pleural NCOP,11,1.0,0.0541788307443943,4.64,0.0636,0.7676000000000001,5.48,49.07219230769231,Ruim,J90,Baixa,2
2023,J96   Insuf respirat NCOP,11,1.0,0.0541788307443943,4.64,0.0636,0.7676000000000001,5.48,49.07219230769231,Ruim,J96,Baixa,2
