year,month,municipality,deaths,DiaSemChuva,Precipitacao,RiscoFogo,FRP,area_desmatada_km2
2021,12,BORBA,2.0,,,,,"0,02526128929948921"
2021,12,CAAPIRANGA,0.0,,,,,"0,01045289189000614"
2021,12,CANUTAMA,1.0,0.0,3.3,0.0,8.5,"1,1704906108565027"
2021,12,CANUTAMA,1.0,0.0,0.4,0.0,8.6,"1,1704906108565027"
2021,12,CARAUARI,0.0,,,,,0
2021,12,CAREIRO,3.0,0.0,2.3,0.0,12.7,"0,05531128269284913"
2021,12,CAREIRO DA VARZEA,0.0,,,,,"3,2727902520754326"
2021,12,COARI,9.0,,,,,"0,13438459466971878"
2021,12,CODAJAS,2.0,,,,,"0,059633256113666225"
2021,12,EIRUNEPE,3.0,,,,,0
2021,12,ENVIRA,0.0,,,,,0
2021,12,FONTE BOA,2.0,0.0,9.3,-999.0,7.0,0
2021,12,GUAJARA,1.0,,,,,"0,3314472526192874"
2021,12,HUMAITA,2.0,,,,,"12,235754654348028"
2021,12,IPIXUNA,1.0,,,,,0
2021,12,IRANDUBA,3.0,,,,,"0,2958974571725264"
2021,12,ITACOATIARA,5.0,0.0,0.2,0.0,11.7,"2,3372264411648285"
2021,12,ITACOATIARA,5.0,0.0,0.2,0.0,19.3,"2,3372264411648285"
2021,12,ITACOATIARA,5.0,2.0,0.6,0.0,12.7,"2,3372264411648285"
2021,12,ITAMARATI,0.0,,,,,0
2021,12,ITAPIRANGA,0.0,,,,,0
2021,12,JURUA,1.0,,,,,0
2021,12,JUTAI,1.0,,,,,0
2021,12,LABREA,3.0,,,,,"1,2501043618213026"
2021,12,MANACAPURU,15.0,,,,,"0,3452374951003701"
2021,12,MANAQUIRI,2.0,,,,,"0,2303535112194409"
2021,12,MANAUS,157.0,,,,,0
2021,12,MANICORE,3.0,,,,,"0,33102384837020965"
2021,12,MARAA,0.0,,,,,"0,054371194091116126"
2021,12,MAUES,1.0,,,,,"1,9783394552383637"
2021,12,NHAMUNDA,0.0,,,,,"1,4038252841852163"
2021,12,NOVA OLINDA DO NORTE,1.0,0.0,0.2,0.0,13.7,"0,5048501855421478"
2021,12,NOVO AIRAO,1.0,,,,,0
2021,12,NOVO ARIPUANA,0.0,,,,,"0,4950113358340287"
2021,12,PARINTINS,3.0,,,,,"3,753700096566323"
2021,12,PAUINI,1.0,0.0,3.2,0.0,8.3,0
2021,12,PRESIDENTE FIGUEIREDO,3.0,0.0,1.6,0.0,13.0,0
2021,12,PRESIDENTE FIGUEIREDO,3.0,0.0,2.9,0.0,6.7,0
2021,12,PRESIDENTE FIGUEIREDO,3.0,0.0,7.1,0.0,21.8,0
2021,12,RIO PRETO DA EVA,2.0,0.0,2.2,0.0,7.8,0
2021,12,SANTA ISABEL DO RIO NEGRO,0.0,,,,,0
2021,12,SANTO ANTONIO DO ICA,2.0,,,,,0
2021,12,SAO GABRIEL DA CACHOEIRA,4.0,,,,,0
2021,12,SAO PAULO DE OLIVENCA,5.0,,,,,0
2021,12,SAO SEBASTIAO DO UATUMA,1.0,,,,,"0,028392129318810067"
2021,12,SILVES,0.0,,,,,"0,07375251534592919"
2021,12,TABATINGA,0.0,,,,,0
2021,12,TAPAUA,1.0,,,,,"0,45489054902282045"
2021,12,TEFE,4.0,,,,,"0,07442943077379667"
2021,12,TONANTINS,3.0,,,,,"0,04311918593784143"
2021,12,UARINI,1.0,1.0,0.8,0.0,7.4,0
2021,12,URUCARA,2.0,,,,,"0,5097772688428284"
2021,12,URUCURITUBA,1.0,,,,,"0,8157730670894769"
2021,12,,261.0,,,,,
2022,1,ALVARAES,0.0,,,,,0
2022,1,AMATURA,0.0,,,,,"0,020104140352175708"
2022,1,ANAMA,1.0,,,,,0
2022,1,ANORI,0.0,,,,,0
2022,1,APUI,0.0,,,,,"0,5885143871119828"
2022,1,ATALAIA DO NORTE,0.0,,,,,0
2022,1,AUTAZES,6.0,2.0,0.0,0.1,72.3,"2,3200820251037975"
2022,1,AUTAZES,6.0,3.0,0.0,0.1,57.2,"2,3200820251037975"
2022,1,AUTAZES,6.0,3.0,0.0,0.0,61.3,"2,3200820251037975"
2022,1,AUTAZES,6.0,2.0,0.0,0.0,73.0,"2,3200820251037975"
2022,1,AUTAZES,6.0,1.0,0.9,-999.0,7.5,"2,3200820251037975"
2022,1,BARCELOS,1.0,3.0,0.1,0.0,4.4,"0,010049660857134964"
2022,1,BARCELOS,1.0,13.0,0.0,0.0,9.3,"0,010049660857134964"
2022,1,BARCELOS,1.0,2.0,0.2,0.1,13.0,"0,010049660857134964"
2022,1,BARREIRINHA,3.0,,,,,"1,2818795741387492"
2022,1,BENJAMIN CONSTANT,2.0,,,,,0
2022,1,BERURI,2.0,,,,,"0,04200656331285477"
2022,1,BOA VISTA DO RAMOS,1.0,,,,,"3,0232278358748434"
2022,1,BOCA DO ACRE,5.0,4.0,0.4,0.0,6.7,"0,2574622315620798"
2022,1,BOCA DO ACRE,5.0,0.0,3.8,0.0,17.5,"0,2574622315620798"
2022,1,BOCA DO ACRE,5.0,0.0,3.8,0.0,25.7,"0,2574622315620798"
2022,1,BORBA,0.0,,,,,"0,8897773238531275"
2022,1,CAAPIRANGA,0.0,,,,,"0,1759251247936262"
2022,1,CANUTAMA,0.0,3.0,0.3,0.0,10.4,"4,076499187236322"
2022,1,CARAUARI,2.0,,,,,0
2022,1,CAREIRO,1.0,4.0,0.0,0.0,11.7,"0,07357331470215855"
2022,1,CAREIRO,1.0,2.0,0.0,0.0,20.4,"0,07357331470215855"
2022,1,CAREIRO DA VARZEA,0.0,,,,,"2,9915455927161823"
2022,1,COARI,3.0,4.0,0.0,0.0,64.4,"0,15748594004509645"
2022,1,COARI,3.0,4.0,0.1,0.0,10.1,"0,15748594004509645"
2022,1,CODAJAS,0.0,,,,,"0,20551887517598605"
2022,1,EIRUNEPE,2.0,,,,,0
2022,1,ENVIRA,6.0,,,,,0
2022,1,FONTE BOA,0.0,2.0,0.0,0.0,8.9,0
2022,1,FONTE BOA,0.0,2.0,0.0,0.0,16.3,0
2022,1,GUAJARA,4.0,,,,,"0,41131268946534344"
2022,1,HUMAITA,7.0,,,,,"9,391463348203327"
2022,1,IPIXUNA,2.0,,,,,0
2022,1,IRANDUBA,4.0,0.0,3.9,0.0,5.7,"0,7052687075919202"
2022,1,ITACOATIARA,5.0,,,,,"2,306716686414176"
2022,1,ITAMARATI,1.0,,,,,0
2022,1,ITAPIRANGA,1.0,,,,,"0,6238038813741777"
2022,1,JAPURA,1.0,,,,,0
2022,1,JURUA,1.0,,,,,0
2022,1,JUTAI,2.0,,,,,0
2022,1,LABREA,2.0,,,,,"0,74927234367504"
2022,1,MANACAPURU,8.0,4.0,0.1,0.0,15.5,"1,4040270880316073"
2022,1,MANACAPURU,8.0,4.0,0.1,0.0,9.9,"1,4040270880316073"
2022,1,MANACAPURU,8.0,4.0,0.0,0.1,9.2,"1,4040270880316073"
2022,1,MANAQUIRI,3.0,4.0,0.0,0.0,7.5,"0,5907696232075822"
2022,1,MANAUS,135.0,,,,,0
2022,1,MANICORE,2.0,,,,,"0,13305886758306193"
2022,1,MARAA,0.0,,,,,0
2022,1,MAUES,2.0,,,,,"1,4846661115477096"
2022,1,NHAMUNDA,0.0,,,,,"1,421796439247716"
2022,1,NOVA OLINDA DO NORTE,2.0,0.0,0.0,0.0,44.6,"1,0812502144661753"
2022,1,NOVA OLINDA DO NORTE,2.0,0.0,0.0,0.0,34.2,"1,0812502144661753"
2022,1,NOVO AIRAO,1.0,,,,,0
2022,1,NOVO ARIPUANA,0.0,,,,,"1,5750896383093551"
2022,1,PARINTINS,8.0,0.0,0.9,-999.0,19.8,"1,9775168009970068"
2022,1,PARINTINS,8.0,0.0,2.0,-999.0,22.9,"1,9775168009970068"
2022,1,PAUINI,5.0,0.0,1.6,0.0,10.7,0
2022,1,PRESIDENTE FIGUEIREDO,0.0,3.0,0.0,0.0,13.4,0
2022,1,PRESIDENTE FIGUEIREDO,0.0,4.0,0.0,0.0,7.6,0
2022,1,PRESIDENTE FIGUEIREDO,0.0,4.0,0.0,0.0,104.3,0
2022,1,PRESIDENTE FIGUEIREDO,0.0,4.0,0.0,0.1,14.3,0
2022,1,PRESIDENTE FIGUEIREDO,0.0,12.0,1.2,0.0,16.4,0
2022,1,PRESIDENTE FIGUEIREDO,0.0,12.0,1.1,0.1,11.9,0
2022,1,PRESIDENTE FIGUEIREDO,0.0,12.0,1.2,0.2,22.5,0
2022,1,PRESIDENTE FIGUEIREDO,0.0,9.0,0.0,0.1,25.9,0
2022,1,PRESIDENTE FIGUEIREDO,0.0,3.0,0.3,0.0,156.0,0
2022,1,PRESIDENTE FIGUEIREDO,0.0,3.0,0.3,0.0,133.7,0
2022,1,PRESIDENTE FIGUEIREDO,0.0,3.0,0.2,0.0,55.6,0
2022,1,PRESIDENTE FIGUEIREDO,0.0,3.0,0.1,0.1,24.5,0
2022,1,PRESIDENTE FIGUEIREDO,0.0,9.0,0.0,0.1,16.8,0
2022,1,RIO PRETO DA EVA,3.0,,,,,0
2022,1,SANTA ISABEL DO RIO NEGRO,0.0,4.0,0.0,0.1,6.7,0
2022,1,SANTA ISABEL DO RIO NEGRO,0.0,11.0,0.2,0.1,15.5,0
2022,1,SANTO ANTONIO DO ICA,2.0,,,,,0
2022,1,SAO GABRIEL DA CACHOEIRA,4.0,,,,,0
2022,1,SAO PAULO DE OLIVENCA,3.0,,,,,"0,010871557015374303"
2022,1,SAO SEBASTIAO DO UATUMA,0.0,,,,,"0,06734214319815318"
2022,1,SILVES,0.0,,,,,"0,4695263953865232"
2022,1,TABATINGA,1.0,,,,,0
2022,1,TAPAUA,1.0,,,,,0
2022,1,TEFE,8.0,,,,,"0,1522418404051192"
2022,1,TONANTINS,0.0,,,,,0
2022,1,UARINI,1.0,3.0,0.5,0.0,7.2,"0,02084080605226204"
2022,1,UARINI,1.0,4.0,0.4,0.0,42.4,"0,02084080605226204"
2022,1,UARINI,1.0,4.0,0.4,0.0,11.7,"0,02084080605226204"
2022,1,UARINI,1.0,3.0,0.6,0.0,23.1,"0,02084080605226204"
2022,1,UARINI,1.0,2.0,0.9,0.0,6.2,"0,02084080605226204"
2022,1,UARINI,1.0,5.0,0.5,0.0,89.7,"0,02084080605226204"
2022,1,UARINI,1.0,5.0,0.5,0.0,11.9,"0,02084080605226204"
2022,1,UARINI,1.0,4.0,0.5,0.0,33.9,"0,02084080605226204"
2022,1,UARINI,1.0,5.0,0.9,0.0,25.2,"0,02084080605226204"
2022,1,UARINI,1.0,4.0,0.9,0.0,21.6,"0,02084080605226204"
2022,1,UARINI,1.0,5.0,0.9,0.0,22.3,"0,02084080605226204"
2022,1,UARINI,1.0,4.0,0.9,0.0,9.0,"0,02084080605226204"
2022,1,UARINI,1.0,5.0,0.7,0.0,60.9,"0,02084080605226204"
2022,1,UARINI,1.0,5.0,0.7,0.0,179.4,"0,02084080605226204"
2022,1,URUCARA,1.0,,,,,"0,8365587806395967"
2022,1,URUCURITUBA,1.0,,,,,"2,775580113795572"
2022,1,,256.0,,,,,
2022,2,ALVARAES,1.0,,,,,0
2022,2,AMATURA,0.0,,,,,"0,020104140352175708"
2022,2,ANAMA,0.0,,,,,0
2022,2,ANORI,1.0,,,,,0
2022,2,APUI,0.0,,,,,"0,5885143871119828"
2022,2,ATALAIA DO NORTE,1.0,,,,,0
2022,2,AUTAZES,2.0,,,,,"2,3200820251037975"
2022,2,BARCELOS,0.0,,,,,"0,010049660857134964"
2022,2,BARREIRINHA,1.0,,,,,"1,2818795741387492"
2022,2,BENJAMIN CONSTANT,2.0,,,,,0
2022,2,BERURI,0.0,,,,,"0,04200656331285477"
2022,2,BOA VISTA DO RAMOS,1.0,,,,,"3,0232278358748434"
2022,2,BOCA DO ACRE,1.0,,,,,"0,2574622315620798"
2022,2,BORBA,0.0,,,,,"0,8897773238531275"
2022,2,CAAPIRANGA,0.0,,,,,"0,1759251247936262"
2022,2,CANUTAMA,0.0,,,,,"4,076499187236322"
2022,2,CARAUARI,0.0,,,,,0
2022,2,CAREIRO,2.0,,,,,"0,07357331470215855"
2022,2,CAREIRO DA VARZEA,0.0,,,,,"2,9915455927161823"
2022,2,COARI,2.0,,,,,"0,15748594004509645"
2022,2,CODAJAS,0.0,,,,,"0,20551887517598605"
2022,2,EIRUNEPE,1.0,,,,,0
2022,2,ENVIRA,0.0,,,,,0
2022,2,FONTE BOA,0.0,0.0,31.4,-999.0,8.5,0
2022,2,GUAJARA,2.0,,,,,"0,41131268946534344"
2022,2,HUMAITA,1.0,,,,,"9,391463348203327"
2022,2,IPIXUNA,1.0,,,,,0
2022,2,IRANDUBA,2.0,,,,,"0,7052687075919202"
2022,2,ITACOATIARA,6.0,,,,,"2,306716686414176"
2022,2,ITAMARATI,0.0,,,,,0
2022,2,ITAPIRANGA,0.0,,,,,"0,6238038813741777"
2022,2,JAPURA,1.0,,,,,0
2022,2,JURUA,0.0,,,,,0
2022,2,JUTAI,0.0,,,,,0
2022,2,LABREA,3.0,,,,,"0,74927234367504"
2022,2,MANACAPURU,5.0,,,,,"1,4040270880316073"
2022,2,MANAQUIRI,0.0,,,,,"0,5907696232075822"
2022,2,MANAUS,77.0,,,,,0
2022,2,MANICORE,3.0,,,,,"0,13305886758306193"
2022,2,MARAA,1.0,,,,,0
2022,2,MAUES,4.0,,,,,"1,4846661115477096"
2022,2,NHAMUNDA,2.0,,,,,"1,421796439247716"
2022,2,NOVA OLINDA DO NORTE,0.0,,,,,"1,0812502144661753"
2022,2,NOVO AIRAO,0.0,,,,,0
2022,2,NOVO ARIPUANA,0.0,,,,,"1,5750896383093551"
2022,2,PARINTINS,4.0,,,,,"1,9775168009970068"
2022,2,PAUINI,0.0,,,,,0
2022,2,PRESIDENTE FIGUEIREDO,1.0,2.0,0.2,0.4,11.5,0
2022,2,PRESIDENTE FIGUEIREDO,1.0,2.0,0.2,0.0,23.2,0
2022,2,PRESIDENTE FIGUEIREDO,1.0,2.0,0.1,0.1,9.2,0
2022,2,PRESIDENTE FIGUEIREDO,1.0,2.0,0.1,0.4,39.7,0
2022,2,RIO PRETO DA EVA,0.0,,,,,0
2022,2,SANTA ISABEL DO RIO NEGRO,0.0,,,,,0
2022,2,SANTO ANTONIO DO ICA,1.0,,,,,0
2022,2,SAO GABRIEL DA CACHOEIRA,8.0,,,,,0
2022,2,SAO PAULO DE OLIVENCA,5.0,,,,,"0,010871557015374303"
2022,2,SAO SEBASTIAO DO UATUMA,1.0,,,,,"0,06734214319815318"
2022,2,SILVES,0.0,,,,,"0,4695263953865232"
2022,2,TABATINGA,2.0,,,,,0
2022,2,TAPAUA,1.0,,,,,0
2022,2,TEFE,2.0,,,,,"0,1522418404051192"
2022,2,TONANTINS,0.0,,,,,0
2022,2,UARINI,1.0,,,,,"0,02084080605226204"
2022,2,URUCARA,0.0,,,,,"0,8365587806395967"
2022,2,URUCURITUBA,0.0,,,,,"2,775580113795572"
2022,2,,149.0,,,,,
2022,3,ALVARAES,0.0,,,,,0
2022,3,AMATURA,0.0,,,,,"0,020104140352175708"
2022,3,ANAMA,0.0,,,,,0
2022,3,ANORI,0.0,,,,,0
2022,3,APUI,0.0,,,,,"0,5885143871119828"
2022,3,ATALAIA DO NORTE,0.0,,,,,0
2022,3,AUTAZES,3.0,0.0,2.8,0.0,7.5,"2,3200820251037975"
2022,3,AUTAZES,3.0,0.0,9.6,0.0,6.0,"2,3200820251037975"
2022,3,AUTAZES,3.0,0.0,12.3,0.0,7.9,"2,3200820251037975"
2022,3,BARCELOS,1.0,,,,,"0,010049660857134964"
2022,3,BARREIRINHA,2.0,,,,,"1,2818795741387492"
2022,3,BENJAMIN CONSTANT,2.0,,,,,0
2022,3,BERURI,0.0,,,,,"0,04200656331285477"
2022,3,BOA VISTA DO RAMOS,0.0,,,,,"3,0232278358748434"
2022,3,BOCA DO ACRE,1.0,,,,,"0,2574622315620798"
2022,3,BORBA,1.0,0.0,11.3,-999.0,10.0,"0,8897773238531275"
2022,3,CAAPIRANGA,0.0,,,,,"0,1759251247936262"
2022,3,CANUTAMA,0.0,,,,,"4,076499187236322"
2022,3,CARAUARI,2.0,,,,,0
2022,3,CAREIRO,0.0,,,,,"0,07357331470215855"
2022,3,CAREIRO DA VARZEA,1.0,,,,,"2,9915455927161823"
2022,3,COARI,2.0,0.0,2.7,-999.0,14.9,"0,15748594004509645"
2022,3,COARI,2.0,0.0,4.7,0.0,4.1,"0,15748594004509645"
2022,3,COARI,2.0,1.0,4.9,0.0,7.2,"0,15748594004509645"
2022,3,COARI,2.0,0.0,5.1,0.0,19.0,"0,15748594004509645"
2022,3,CODAJAS,2.0,,,,,"0,20551887517598605"
2022,3,EIRUNEPE,0.0,,,,,0
2022,3,ENVIRA,1.0,,,,,0
2022,3,FONTE BOA,1.0,,,,,0
2022,3,GUAJARA,3.0,,,,,"0,41131268946534344"
2022,3,HUMAITA,0.0,,,,,"9,391463348203327"
2022,3,IPIXUNA,0.0,,,,,0
2022,3,IRANDUBA,2.0,,,,,"0,7052687075919202"
2022,3,ITACOATIARA,2.0,,,,,"2,306716686414176"
2022,3,ITAMARATI,0.0,,,,,0
2022,3,ITAPIRANGA,1.0,,,,,"0,6238038813741777"
2022,3,JAPURA,0.0,,,,,0
2022,3,JURUA,0.0,,,,,0
2022,3,JUTAI,0.0,,,,,0
2022,3,LABREA,1.0,,,,,"0,74927234367504"
2022,3,MANACAPURU,5.0,,,,,"1,4040270880316073"
2022,3,MANAQUIRI,2.0,,,,,"0,5907696232075822"
2022,3,MANAUS,99.0,,,,,0
2022,3,MANICORE,0.0,,,,,"0,13305886758306193"
2022,3,MARAA,1.0,,,,,0
2022,3,MAUES,6.0,,,,,"1,4846661115477096"
2022,3,NHAMUNDA,0.0,,,,,"1,421796439247716"
2022,3,NOVA OLINDA DO NORTE,1.0,,,,,"1,0812502144661753"
2022,3,NOVO AIRAO,2.0,,,,,0
2022,3,NOVO ARIPUANA,0.0,,,,,"1,5750896383093551"
2022,3,PARINTINS,5.0,,,,,"1,9775168009970068"
2022,3,PAUINI,1.0,1.0,1.2,0.0,9.2,0
2022,3,PRESIDENTE FIGUEIREDO,1.0,1.0,2.2,-999.0,7.2,0
2022,3,RIO PRETO DA EVA,0.0,,,,,0
2022,3,SANTA ISABEL DO RIO NEGRO,2.0,,,,,0
2022,3,SANTO ANTONIO DO ICA,1.0,,,,,0
2022,3,SAO GABRIEL DA CACHOEIRA,3.0,,,,,0
2022,3,SAO PAULO DE OLIVENCA,6.0,,,,,"0,010871557015374303"
2022,3,SAO SEBASTIAO DO UATUMA,0.0,,,,,"0,06734214319815318"
2022,3,SILVES,0.0,,,,,"0,4695263953865232"
2022,3,TABATINGA,0.0,,,,,0
2022,3,TAPAUA,1.0,,,,,0
2022,3,TEFE,4.0,,,,,"0,1522418404051192"
2022,3,TONANTINS,0.0,,,,,0
2022,3,UARINI,0.0,,,,,"0,02084080605226204"
2022,3,URUCARA,1.0,,,,,"0,8365587806395967"
2022,3,URUCURITUBA,0.0,,,,,"2,775580113795572"
2022,3,,169.0,,,,,
2022,4,ALVARAES,0.0,,,,,0
2022,4,AMATURA,0.0,,,,,"0,020104140352175708"
2022,4,ANAMA,0.0,,,,,0
2022,4,ANORI,0.0,,,,,0
2022,4,APUI,1.0,,,,,"0,5885143871119828"
2022,4,ATALAIA DO NORTE,0.0,,,,,0
2022,4,AUTAZES,2.0,1.0,0.6,0.0,11.9,"2,3200820251037975"
2022,4,BARCELOS,1.0,,,,,"0,010049660857134964"
2022,4,BARREIRINHA,1.0,,,,,"1,2818795741387492"
2022,4,BENJAMIN CONSTANT,2.0,0.0,3.9,-999.0,8.8,0
2022,4,BERURI,1.0,,,,,"0,04200656331285477"
2022,4,BOA VISTA DO RAMOS,0.0,,,,,"3,0232278358748434"
2022,4,BOCA DO ACRE,0.0,,,,,"0,2574622315620798"
2022,4,BORBA,2.0,,,,,"0,8897773238531275"
2022,4,CAAPIRANGA,0.0,,,,,"0,1759251247936262"
2022,4,CANUTAMA,0.0,,,,,"4,076499187236322"
2022,4,CARAUARI,2.0,,,,,0
2022,4,CAREIRO,1.0,2.0,0.1,0.0,14.4,"0,07357331470215855"
2022,4,CAREIRO DA VARZEA,0.0,,,,,"2,9915455927161823"
2022,4,COARI,7.0,0.0,0.2,-999.0,15.8,"0,15748594004509645"
2022,4,CODAJAS,3.0,,,,,"0,20551887517598605"
2022,4,EIRUNEPE,1.0,,,,,0
2022,4,ENVIRA,2.0,,,,,0
2022,4,FONTE BOA,1.0,0.0,7.5,0.0,6.4,0
2022,4,GUAJARA,0.0,,,,,"0,41131268946534344"
2022,4,HUMAITA,1.0,,,,,"9,391463348203327"
2022,4,IPIXUNA,0.0,,,,,0
2022,4,IRANDUBA,2.0,,,,,"0,7052687075919202"
2022,4,ITACOATIARA,3.0,,,,,"2,306716686414176"
2022,4,ITAMARATI,0.0,,,,,0
2022,4,ITAPIRANGA,0.0,,,,,"0,6238038813741777"
2022,4,JAPURA,0.0,,,,,0
2022,4,JURUA,0.0,,,,,0
2022,4,JUTAI,0.0,,,,,0
2022,4,LABREA,0.0,,,,,"0,74927234367504"
2022,4,MANACAPURU,6.0,,,,,"1,4040270880316073"
2022,4,MANAQUIRI,1.0,,,,,"0,5907696232075822"
2022,4,MANAUS,76.0,0.0,1.1,-999.0,23.8,0
2022,4,MANICORE,0.0,,,,,"0,13305886758306193"
2022,4,MARAA,1.0,,,,,0
2022,4,MAUES,1.0,,,,,"1,4846661115477096"
2022,4,NHAMUNDA,0.0,,,,,"1,421796439247716"
2022,4,NOVA OLINDA DO NORTE,1.0,,,,,"1,0812502144661753"
2022,4,NOVO AIRAO,1.0,,,,,0
2022,4,NOVO ARIPUANA,0.0,,,,,"1,5750896383093551"
2022,4,PARINTINS,4.0,,,,,"1,9775168009970068"
2022,4,PAUINI,2.0,,,,,0
2022,4,PRESIDENTE FIGUEIREDO,0.0,,,,,0
2022,4,RIO PRETO DA EVA,0.0,,,,,0
2022,4,SANTA ISABEL DO RIO NEGRO,1.0,,,,,0
2022,4,SANTO ANTONIO DO ICA,0.0,,,,,0
2022,4,SAO GABRIEL DA CACHOEIRA,4.0,,,,,0
2022,4,SAO PAULO DE OLIVENCA,2.0,,,,,"0,010871557015374303"
2022,4,SAO SEBASTIAO DO UATUMA,0.0,,,,,"0,06734214319815318"
2022,4,SILVES,1.0,,,,,"0,4695263953865232"
2022,4,TABATINGA,1.0,,,,,0
2022,4,TAPAUA,1.0,,,,,0
2022,4,TEFE,2.0,,,,,"0,1522418404051192"
2022,4,TONANTINS,0.0,,,,,0
2022,4,UARINI,0.0,2.0,3.6,0.0,10.7,"0,02084080605226204"
2022,4,URUCARA,0.0,,,,,"0,8365587806395967"
2022,4,URUCURITUBA,0.0,,,,,"2,775580113795572"
2022,4,,138.0,,,,,
2022,5,ALVARAES,2.0,,,,,0
2022,5,AMATURA,0.0,,,,,"0,020104140352175708"
2022,5,ANAMA,0.0,,,,,0
2022,5,ANORI,1.0,,,,,0
2022,5,APUI,1.0,,,,,"0,5885143871119828"
2022,5,ATALAIA DO NORTE,0.0,,,,,0
2022,5,AUTAZES,1.0,4.0,0.5,0.0,35.3,"2,3200820251037975"
2022,5,AUTAZES,1.0,4.0,0.4,0.1,25.4,"2,3200820251037975"
2022,5,BARCELOS,2.0,,,,,"0,010049660857134964"
2022,5,BARREIRINHA,1.0,2.0,0.8,0.0,8.2,"1,2818795741387492"
2022,5,BENJAMIN CONSTANT,2.0,,,,,0
2022,5,BERURI,2.0,,,,,"0,04200656331285477"
2022,5,BOA VISTA DO RAMOS,0.0,,,,,"3,0232278358748434"
2022,5,BOCA DO ACRE,1.0,,,,,"0,2574622315620798"
2022,5,BORBA,2.0,,,,,"0,8897773238531275"
2022,5,CAAPIRANGA,0.0,,,,,"0,1759251247936262"
2022,5,CANUTAMA,0.0,2.0,0.0,0.0,7.4,"4,076499187236322"
2022,5,CANUTAMA,0.0,2.0,0.0,0.0,6.4,"4,076499187236322"
2022,5,CANUTAMA,0.0,2.0,0.0,0.0,4.3,"4,076499187236322"
2022,5,CANUTAMA,0.0,1.0,0.0,0.0,17.2,"4,076499187236322"
2022,5,CANUTAMA,0.0,5.0,0.0,0.1,21.8,"4,076499187236322"
2022,5,CANUTAMA,0.0,5.0,0.0,0.2,24.6,"4,076499187236322"
2022,5,CANUTAMA,0.0,3.0,0.2,0.2,30.4,"4,076499187236322"
2022,5,CANUTAMA,0.0,3.0,0.2,0.3,36.1,"4,076499187236322"
2022,5,CANUTAMA,0.0,10.0,3.3,0.5,8.3,"4,076499187236322"
2022,5,CANUTAMA,0.0,13.0,0.0,1.0,18.0,"4,076499187236322"
2022,5,CARAUARI,0.0,,,,,0
2022,5,CAREIRO,1.0,5.0,0.0,0.0,14.5,"0,07357331470215855"
2022,5,CAREIRO DA VARZEA,1.0,,,,,"2,9915455927161823"
2022,5,COARI,6.0,,,,,"0,15748594004509645"
2022,5,CODAJAS,0.0,,,,,"0,20551887517598605"
2022,5,EIRUNEPE,2.0,,,,,0
2022,5,ENVIRA,0.0,,,,,0
2022,5,FONTE BOA,1.0,0.0,0.2,-999.0,6.1,0
2022,5,FONTE BOA,1.0,0.0,0.2,-999.0,6.1,0
2022,5,GUAJARA,1.0,,,,,"0,41131268946534344"
2022,5,HUMAITA,5.0,,,,,"9,391463348203327"
2022,5,IPIXUNA,2.0,5.0,2.2,0.2,11.6,0
2022,5,IRANDUBA,8.0,,,,,"0,7052687075919202"
2022,5,ITACOATIARA,3.0,,,,,"2,306716686414176"
2022,5,ITAMARATI,0.0,,,,,0
2022,5,ITAPIRANGA,0.0,,,,,"0,6238038813741777"
2022,5,JAPURA,0.0,,,,,0
2022,5,JURUA,0.0,,,,,0
2022,5,JUTAI,1.0,,,,,0
2022,5,LABREA,1.0,,,,,"0,74927234367504"
2022,5,MANACAPURU,6.0,,,,,"1,4040270880316073"
2022,5,MANAQUIRI,2.0,,,,,"0,5907696232075822"
2022,5,MANAUS,78.0,,,,,0
2022,5,MANICORE,1.0,,,,,"0,13305886758306193"
2022,5,MARAA,0.0,,,,,0
2022,5,MAUES,5.0,,,,,"1,4846661115477096"
2022,5,NHAMUNDA,0.0,,,,,"1,421796439247716"
2022,5,NOVA OLINDA DO NORTE,1.0,,,,,"1,0812502144661753"
2022,5,NOVO AIRAO,1.0,,,,,0
2022,5,NOVO ARIPUANA,1.0,,,,,"1,5750896383093551"
2022,5,PARINTINS,5.0,0.0,2.5,-999.0,20.9,"1,9775168009970068"
2022,5,PARINTINS,5.0,0.0,2.5,-999.0,20.9,"1,9775168009970068"
2022,5,PAUINI,0.0,,,,,0
2022,5,PRESIDENTE FIGUEIREDO,2.0,,,,,0
2022,5,RIO PRETO DA EVA,1.0,,,,,0
2022,5,SANTA ISABEL DO RIO NEGRO,1.0,,,,,0
2022,5,SANTO ANTONIO DO ICA,0.0,,,,,0
2022,5,SAO GABRIEL DA CACHOEIRA,7.0,,,,,0
2022,5,SAO PAULO DE OLIVENCA,0.0,,,,,"0,010871557015374303"
2022,5,SAO SEBASTIAO DO UATUMA,0.0,,,,,"0,06734214319815318"
2022,5,SILVES,0.0,,,,,"0,4695263953865232"
2022,5,TABATINGA,3.0,,,,,0
2022,5,TAPAUA,2.0,,,,,0
2022,5,TEFE,0.0,,,,,"0,1522418404051192"
2022,5,TONANTINS,0.0,,,,,0
2022,5,UARINI,0.0,,,,,"0,02084080605226204"
2022,5,URUCARA,1.0,,,,,"0,8365587806395967"
2022,5,URUCURITUBA,0.0,,,,,"2,775580113795572"
2022,5,,164.0,,,,,
2022,6,ALVARAES,0.0,,,,,0
2022,6,AMATURA,0.0,,,,,"0,020104140352175708"
