ano,Categoria CID-10,mes,OBITOS,AREA_DESMATADA_KM2,FRP,RISCOFOGO,PRECIPITACAO,DIASEMCHUVA,pm2.5_atm,QUALIDADE_AR_CLASSIFICADA,CID_PURO,Sensibilidade
2020,J38   Doenc das cordas vocais e da laringe NCOP,5,-,0.959360196050801,,0.01,1.7966666666666666,2.333333333333333,4.591,Boa,J38,Baixa
2020,J39   Outr doenc das vias aereas super,5,1,0.959360196050801,,0.01,1.7966666666666666,2.333333333333333,4.591,Boa,J39,Baixa
2020,J80   Sindr do desconforto respirat do adulto,5,22,0.959360196050801,,0.01,1.7966666666666666,2.333333333333333,4.591,Boa,J80,Baixa
2020,J81   Edema pulmonar NE de outr form,5,1,0.959360196050801,,0.01,1.7966666666666666,2.333333333333333,4.591,Boa,J81,Baixa
2020,J84   Outr doenc pulmonares intersticiais,5,4,0.959360196050801,,0.01,1.7966666666666666,2.333333333333333,4.591,Boa,J84,Baixa
2020,J86   Piotorax,5,1,0.959360196050801,,0.01,1.7966666666666666,2.333333333333333,4.591,Boa,J86,Baixa
2020,J90   Derrame pleural NCOP,5,-,0.959360196050801,,0.01,1.7966666666666666,2.333333333333333,4.591,Boa,J90,Baixa
2020,J93   Pneumotorax,5,-,0.959360196050801,,0.01,1.7966666666666666,2.333333333333333,4.591,Boa,J93,Baixa
2020,J96   Insuf respirat NCOP,5,4,0.959360196050801,,0.01,1.7966666666666666,2.333333333333333,4.591,Boa,J96,Baixa
2020,J98   Outr transt respirat,5,28,0.959360196050801,,0.01,1.7966666666666666,2.333333333333333,4.591,Boa,J98,Baixa
2020,J01   Sinusite aguda,6,1,0.9065798616402392,,0.06,1.1444444444444446,1.7777777777777777,6.568499999999999,Boa,J01,Baixa
2020,J06   Infecc agudas vias aereas super loc mult NE,6,-,0.9065798616402392,,0.06,1.1444444444444446,1.7777777777777777,6.568499999999999,Boa,J06,Baixa
2020,J38   Doenc das cordas vocais e da laringe NCOP,6,-,0.9065798616402392,,0.06,1.1444444444444446,1.7777777777777777,6.568499999999999,Boa,J38,Baixa
2020,J39   Outr doenc das vias aereas super,6,-,0.9065798616402392,,0.06,1.1444444444444446,1.7777777777777777,6.568499999999999,Boa,J39,Baixa
2020,J80   Sindr do desconforto respirat do adulto,6,1,0.9065798616402392,,0.06,1.1444444444444446,1.7777777777777777,6.568499999999999,Boa,J80,Baixa
2020,J81   Edema pulmonar NE de outr form,6,1,0.9065798616402392,,0.06,1.1444444444444446,1.7777777777777777,6.568499999999999,Boa,J81,Baixa
2020,J84   Outr doenc pulmonares intersticiais,6,3,0.9065798616402392,,0.06,1.1444444444444446,1.7777777777777777,6.568499999999999,Boa,J84,Baixa
2020,J86   Piotorax,6,-,0.9065798616402392,,0.06,1.1444444444444446,1.7777777777777777,6.568499999999999,Boa,J86,Baixa
2020,J90   Derrame pleural NCOP,6,-,0.9065798616402392,,0.06,1.1444444444444446,1.7777777777777777,6.568499999999999,Boa,J90,Baixa
2020,J93   Pneumotorax,6,1,0.9065798616402392,,0.06,1.1444444444444446,1.7777777777777777,6.568499999999999,Boa,J93,Baixa
2020,J96   Insuf respirat NCOP,6,1,0.9065798616402392,,0.06,1.1444444444444446,1.7777777777777777,6.568499999999999,Boa,J96,Baixa
2020,J98   Outr transt respirat,6,1,0.9065798616402392,,0.06,1.1444444444444446,1.7777777777777777,6.568499999999999,Boa,J98,Baixa
2020,J01   Sinusite aguda,7,-,1.5051604238736802,,0.2423076923076923,0.2058823529411764,3.5294117647058822,13.855,Moderada,J01,Baixa
2020,J06   Infecc agudas vias aereas super loc mult NE,7,-,1.5051604238736802,,0.2423076923076923,0.2058823529411764,3.5294117647058822,13.855,Moderada,J06,Baixa
2020,J38   Doenc das cordas vocais e da laringe NCOP,7,-,1.5051604238736802,,0.2423076923076923,0.2058823529411764,3.5294117647058822,13.855,Moderada,J38,Baixa
2020,J39   Outr doenc das vias aereas super,7,-,1.5051604238736802,,0.2423076923076923,0.2058823529411764,3.5294117647058822,13.855,Moderada,J39,Baixa
2020,J80   Sindr do desconforto respirat do adulto,7,-,1.5051604238736802,,0.2423076923076923,0.2058823529411764,3.5294117647058822,13.855,Moderada,J80,Baixa
2020,J81   Edema pulmonar NE de outr form,7,-,1.5051604238736802,,0.2423076923076923,0.2058823529411764,3.5294117647058822,13.855,Moderada,J81,Baixa
2020,J84   Outr doenc pulmonares intersticiais,7,-,1.5051604238736802,,0.2423076923076923,0.2058823529411764,3.5294117647058822,13.855,Moderada,J84,Baixa
2020,J86   Piotorax,7,-,1.5051604238736802,,0.2423076923076923,0.2058823529411764,3.5294117647058822,13.855,Moderada,J86,Baixa
2020,J90   Derrame pleural NCOP,7,2,1.5051604238736802,,0.2423076923076923,0.2058823529411764,3.5294117647058822,13.855,Moderada,J90,Baixa
2020,J93   Pneumotorax,7,-,1.5051604238736802,,0.2423076923076923,0.2058823529411764,3.5294117647058822,13.855,Moderada,J93,Baixa
2020,J96   Insuf respirat NCOP,7,-,1.5051604238736802,,0.2423076923076923,0.2058823529411764,3.5294117647058822,13.855,Moderada,J96,Baixa
2020,J98   Outr transt respirat,7,6,1.5051604238736802,,0.2423076923076923,0.2058823529411764,3.5294117647058822,13.855,Moderada,J98,Baixa
2020,J01   Sinusite aguda,8,-,1.151379578168588,,0.3178723404255319,0.2625,4.520833333333333,30.5825,Moderada,J01,Baixa
2020,J06   Infecc agudas vias aereas super loc mult NE,8,-,1.151379578168588,,0.3178723404255319,0.2625,4.520833333333333,30.5825,Moderada,J06,Baixa
2020,J38   Doenc das cordas vocais e da laringe NCOP,8,-,1.151379578168588,,0.3178723404255319,0.2625,4.520833333333333,30.5825,Moderada,J38,Baixa
2020,J39   Outr doenc das vias aereas super,8,-,1.151379578168588,,0.3178723404255319,0.2625,4.520833333333333,30.5825,Moderada,J39,Baixa
2020,J80   Sindr do desconforto respirat do adulto,8,-,1.151379578168588,,0.3178723404255319,0.2625,4.520833333333333,30.5825,Moderada,J80,Baixa
2020,J81   Edema pulmonar NE de outr form,8,-,1.151379578168588,,0.3178723404255319,0.2625,4.520833333333333,30.5825,Moderada,J81,Baixa
2020,J84   Outr doenc pulmonares intersticiais,8,3,1.151379578168588,,0.3178723404255319,0.2625,4.520833333333333,30.5825,Moderada,J84,Baixa
2020,J86   Piotorax,8,1,1.151379578168588,,0.3178723404255319,0.2625,4.520833333333333,30.5825,Moderada,J86,Baixa
2020,J90   Derrame pleural NCOP,8,-,1.151379578168588,,0.3178723404255319,0.2625,4.520833333333333,30.5825,Moderada,J90,Baixa
2020,J93   Pneumotorax,8,-,1.151379578168588,,0.3178723404255319,0.2625,4.520833333333333,30.5825,Moderada,J93,Baixa
2020,J96   Insuf respirat NCOP,8,3,1.151379578168588,,0.3178723404255319,0.2625,4.520833333333333,30.5825,Moderada,J96,Baixa
2020,J98   Outr transt respirat,8,4,1.151379578168588,,0.3178723404255319,0.2625,4.520833333333333,30.5825,Moderada,J98,Baixa
2020,J01   Sinusite aguda,9,-,0.6084209635642237,,0.2263333333333333,1.3611111111111112,1.9166666666666667,26.13475,Moderada,J01,Baixa
2020,J06   Infecc agudas vias aereas super loc mult NE,9,-,0.6084209635642237,,0.2263333333333333,1.3611111111111112,1.9166666666666667,26.13475,Moderada,J06,Baixa
2020,J38   Doenc das cordas vocais e da laringe NCOP,9,-,0.6084209635642237,,0.2263333333333333,1.3611111111111112,1.9166666666666667,26.13475,Moderada,J38,Baixa
2020,J39   Outr doenc das vias aereas super,9,-,0.6084209635642237,,0.2263333333333333,1.3611111111111112,1.9166666666666667,26.13475,Moderada,J39,Baixa
2020,J80   Sindr do desconforto respirat do adulto,9,1,0.6084209635642237,,0.2263333333333333,1.3611111111111112,1.9166666666666667,26.13475,Moderada,J80,Baixa
2020,J81   Edema pulmonar NE de outr form,9,-,0.6084209635642237,,0.2263333333333333,1.3611111111111112,1.9166666666666667,26.13475,Moderada,J81,Baixa
2020,J84   Outr doenc pulmonares intersticiais,9,5,0.6084209635642237,,0.2263333333333333,1.3611111111111112,1.9166666666666667,26.13475,Moderada,J84,Baixa
2020,J86   Piotorax,9,-,0.6084209635642237,,0.2263333333333333,1.3611111111111112,1.9166666666666667,26.13475,Moderada,J86,Baixa
2020,J90   Derrame pleural NCOP,9,1,0.6084209635642237,,0.2263333333333333,1.3611111111111112,1.9166666666666667,26.13475,Moderada,J90,Baixa
2020,J93   Pneumotorax,9,-,0.6084209635642237,,0.2263333333333333,1.3611111111111112,1.9166666666666667,26.13475,Moderada,J93,Baixa
2020,J96   Insuf respirat NCOP,9,-,0.6084209635642237,,0.2263333333333333,1.3611111111111112,1.9166666666666667,26.13475,Moderada,J96,Baixa
2020,J98   Outr transt respirat,9,8,0.6084209635642237,,0.2263333333333333,1.3611111111111112,1.9166666666666667,26.13475,Moderada,J98,Baixa
2020,J01   Sinusite aguda,10,-,0.4656562105673599,,0.2,0.5,1.5,23.9865,Moderada,J01,Baixa
2020,J06   Infecc agudas vias aereas super loc mult NE,10,-,0.4656562105673599,,0.2,0.5,1.5,23.9865,Moderada,J06,Baixa
2020,J38   Doenc das cordas vocais e da laringe NCOP,10,-,0.4656562105673599,,0.2,0.5,1.5,23.9865,Moderada,J38,Baixa
2020,J39   Outr doenc das vias aereas super,10,-,0.4656562105673599,,0.2,0.5,1.5,23.9865,Moderada,J39,Baixa
2020,J80   Sindr do desconforto respirat do adulto,10,2,0.4656562105673599,,0.2,0.5,1.5,23.9865,Moderada,J80,Baixa
2020,J81   Edema pulmonar NE de outr form,10,2,0.4656562105673599,,0.2,0.5,1.5,23.9865,Moderada,J81,Baixa
2020,J84   Outr doenc pulmonares intersticiais,10,2,0.4656562105673599,,0.2,0.5,1.5,23.9865,Moderada,J84,Baixa
2020,J86   Piotorax,10,-,0.4656562105673599,,0.2,0.5,1.5,23.9865,Moderada,J86,Baixa
2020,J90   Derrame pleural NCOP,10,-,0.4656562105673599,,0.2,0.5,1.5,23.9865,Moderada,J90,Baixa
2020,J93   Pneumotorax,10,-,0.4656562105673599,,0.2,0.5,1.5,23.9865,Moderada,J93,Baixa
2020,J96   Insuf respirat NCOP,10,3,0.4656562105673599,,0.2,0.5,1.5,23.9865,Moderada,J96,Baixa
2020,J98   Outr transt respirat,10,3,0.4656562105673599,,0.2,0.5,1.5,23.9865,Moderada,J98,Baixa
2020,J01   Sinusite aguda,11,-,0.114769600547792,8.333333333333334,0.0166666666666666,2.411111111111111,0.8888888888888888,10.91375,Boa,J01,Baixa
2020,J06   Infecc agudas vias aereas super loc mult NE,11,-,0.114769600547792,8.333333333333334,0.0166666666666666,2.411111111111111,0.8888888888888888,10.91375,Boa,J06,Baixa
2020,J38   Doenc das cordas vocais e da laringe NCOP,11,-,0.114769600547792,8.333333333333334,0.0166666666666666,2.411111111111111,0.8888888888888888,10.91375,Boa,J38,Baixa
2020,J39   Outr doenc das vias aereas super,11,-,0.114769600547792,8.333333333333334,0.0166666666666666,2.411111111111111,0.8888888888888888,10.91375,Boa,J39,Baixa
2020,J80   Sindr do desconforto respirat do adulto,11,-,0.114769600547792,8.333333333333334,0.0166666666666666,2.411111111111111,0.8888888888888888,10.91375,Boa,J80,Baixa
2020,J81   Edema pulmonar NE de outr form,11,-,0.114769600547792,8.333333333333334,0.0166666666666666,2.411111111111111,0.8888888888888888,10.91375,Boa,J81,Baixa
2020,J84   Outr doenc pulmonares intersticiais,11,4,0.114769600547792,8.333333333333334,0.0166666666666666,2.411111111111111,0.8888888888888888,10.91375,Boa,J84,Baixa
2020,J86   Piotorax,11,-,0.114769600547792,8.333333333333334,0.0166666666666666,2.411111111111111,0.8888888888888888,10.91375,Boa,J86,Baixa
2020,J90   Derrame pleural NCOP,11,-,0.114769600547792,8.333333333333334,0.0166666666666666,2.411111111111111,0.8888888888888888,10.91375,Boa,J90,Baixa
2020,J93   Pneumotorax,11,-,0.114769600547792,8.333333333333334,0.0166666666666666,2.411111111111111,0.8888888888888888,10.91375,Boa,J93,Baixa
2020,J96   Insuf respirat NCOP,11,-,0.114769600547792,8.333333333333334,0.0166666666666666,2.411111111111111,0.8888888888888888,10.91375,Boa,J96,Baixa
2020,J98   Outr transt respirat,11,4,0.114769600547792,8.333333333333334,0.0166666666666666,2.411111111111111,0.8888888888888888,10.91375,Boa,J98,Baixa
2020,J01   Sinusite aguda,12,-,0.030889388134596,3.975,0.0777777777777777,4.658333333333333,0.8333333333333334,9.6925,Boa,J01,Baixa
2020,J06   Infecc agudas vias aereas super loc mult NE,12,-,0.030889388134596,3.975,0.0777777777777777,4.658333333333333,0.8333333333333334,9.6925,Boa,J06,Baixa
2020,J38   Doenc das cordas vocais e da laringe NCOP,12,1,0.030889388134596,3.975,0.0777777777777777,4.658333333333333,0.8333333333333334,9.6925,Boa,J38,Baixa
2020,J39   Outr doenc das vias aereas super,12,-,0.030889388134596,3.975,0.0777777777777777,4.658333333333333,0.8333333333333334,9.6925,Boa,J39,Baixa
2020,J80   Sindr do desconforto respirat do adulto,12,-,0.030889388134596,3.975,0.0777777777777777,4.658333333333333,0.8333333333333334,9.6925,Boa,J80,Baixa
2020,J81   Edema pulmonar NE de outr form,12,-,0.030889388134596,3.975,0.0777777777777777,4.658333333333333,0.8333333333333334,9.6925,Boa,J81,Baixa
2020,J84   Outr doenc pulmonares intersticiais,12,-,0.030889388134596,3.975,0.0777777777777777,4.658333333333333,0.8333333333333334,9.6925,Boa,J84,Baixa
2020,J86   Piotorax,12,2,0.030889388134596,3.975,0.0777777777777777,4.658333333333333,0.8333333333333334,9.6925,Boa,J86,Baixa
2020,J90   Derrame pleural NCOP,12,2,0.030889388134596,3.975,0.0777777777777777,4.658333333333333,0.8333333333333334,9.6925,Boa,J90,Baixa
2020,J93   Pneumotorax,12,-,0.030889388134596,3.975,0.0777777777777777,4.658333333333333,0.8333333333333334,9.6925,Boa,J93,Baixa
2020,J96   Insuf respirat NCOP,12,2,0.030889388134596,3.975,0.0777777777777777,4.658333333333333,0.8333333333333334,9.6925,Boa,J96,Baixa
2020,J98   Outr transt respirat,12,4,0.030889388134596,3.975,0.0777777777777777,4.658333333333333,0.8333333333333334,9.6925,Boa,J98,Baixa
2021,J04   Laringite e traqueite agudas,1,-,0.0182331010278264,4.8500000000000005,0.0,20.45,1.0,5.875,Boa,J04,Baixa
2021,J06   Infecc agudas vias aereas super loc mult NE,1,-,0.0182331010278264,4.8500000000000005,0.0,20.45,1.0,5.875,Boa,J06,Baixa
2021,J32   Sinusite cronica,1,-,0.0182331010278264,4.8500000000000005,0.0,20.45,1.0,5.875,Boa,J32,Baixa
2021,J38   Doenc das cordas vocais e da laringe NCOP,1,-,0.0182331010278264,4.8500000000000005,0.0,20.45,1.0,5.875,Boa,J38,Baixa
2021,J39   Outr doenc das vias aereas super,1,-,0.0182331010278264,4.8500000000000005,0.0,20.45,1.0,5.875,Boa,J39,Baixa
2021,J80   Sindr do desconforto respirat do adulto,1,9,0.0182331010278264,4.8500000000000005,0.0,20.45,1.0,5.875,Boa,J80,Baixa
2021,J81   Edema pulmonar NE de outr form,1,2,0.0182331010278264,4.8500000000000005,0.0,20.45,1.0,5.875,Boa,J81,Baixa
2021,J82   Eosinofilia pulmonar NCOP,1,-,0.0182331010278264,4.8500000000000005,0.0,20.45,1.0,5.875,Boa,J82,Baixa
2021,J84   Outr doenc pulmonares intersticiais,1,4,0.0182331010278264,4.8500000000000005,0.0,20.45,1.0,5.875,Boa,J84,Baixa
2021,J85   Abscesso do pulmao e do mediastino,1,-,0.0182331010278264,4.8500000000000005,0.0,20.45,1.0,5.875,Boa,J85,Baixa
2021,J86   Piotorax,1,-,0.0182331010278264,4.8500000000000005,0.0,20.45,1.0,5.875,Boa,J86,Baixa
2021,J90   Derrame pleural NCOP,1,1,0.0182331010278264,4.8500000000000005,0.0,20.45,1.0,5.875,Boa,J90,Baixa
2021,J93   Pneumotorax,1,-,0.0182331010278264,4.8500000000000005,0.0,20.45,1.0,5.875,Boa,J93,Baixa
2021,J96   Insuf respirat NCOP,1,16,0.0182331010278264,4.8500000000000005,0.0,20.45,1.0,5.875,Boa,J96,Baixa
2021,J98   Outr transt respirat,1,76,0.0182331010278264,4.8500000000000005,0.0,20.45,1.0,5.875,Boa,J98,Baixa
2021,J04   Laringite e traqueite agudas,2,-,0.0791241909791171,1.2,0.0,0.2,0.0,27.022,Moderada,J04,Baixa
2021,J06   Infecc agudas vias aereas super loc mult NE,2,-,0.0791241909791171,1.2,0.0,0.2,0.0,27.022,Moderada,J06,Baixa
2021,J32   Sinusite cronica,2,-,0.0791241909791171,1.2,0.0,0.2,0.0,27.022,Moderada,J32,Baixa
2021,J38   Doenc das cordas vocais e da laringe NCOP,2,-,0.0791241909791171,1.2,0.0,0.2,0.0,27.022,Moderada,J38,Baixa
2021,J39   Outr doenc das vias aereas super,2,-,0.0791241909791171,1.2,0.0,0.2,0.0,27.022,Moderada,J39,Baixa
2021,J80   Sindr do desconforto respirat do adulto,2,2,0.0791241909791171,1.2,0.0,0.2,0.0,27.022,Moderada,J80,Baixa
2021,J81   Edema pulmonar NE de outr form,2,-,0.0791241909791171,1.2,0.0,0.2,0.0,27.022,Moderada,J81,Baixa
2021,J82   Eosinofilia pulmonar NCOP,2,-,0.0791241909791171,1.2,0.0,0.2,0.0,27.022,Moderada,J82,Baixa
2021,J84   Outr doenc pulmonares intersticiais,2,7,0.0791241909791171,1.2,0.0,0.2,0.0,27.022,Moderada,J84,Baixa
2021,J85   Abscesso do pulmao e do mediastino,2,-,0.0791241909791171,1.2,0.0,0.2,0.0,27.022,Moderada,J85,Baixa
2021,J86   Piotorax,2,-,0.0791241909791171,1.2,0.0,0.2,0.0,27.022,Moderada,J86,Baixa
2021,J90   Derrame pleural NCOP,2,1,0.0791241909791171,1.2,0.0,0.2,0.0,27.022,Moderada,J90,Baixa
2021,J93   Pneumotorax,2,-,0.0791241909791171,1.2,0.0,0.2,0.0,27.022,Moderada,J93,Baixa
2021,J96   Insuf respirat NCOP,2,6,0.0791241909791171,1.2,0.0,0.2,0.0,27.022,Moderada,J96,Baixa
2021,J98   Outr transt respirat,2,29,0.0791241909791171,1.2,0.0,0.2,0.0,27.022,Moderada,J98,Baixa
2021,J04   Laringite e traqueite agudas,4,-,0.5397433507332855,0.6,,2.7,0.0,5.50375,Boa,J04,Baixa
2021,J06   Infecc agudas vias aereas super loc mult NE,4,-,0.5397433507332855,0.6,,2.7,0.0,5.50375,Boa,J06,Baixa
2021,J32   Sinusite cronica,4,-,0.5397433507332855,0.6,,2.7,0.0,5.50375,Boa,J32,Baixa
2021,J38   Doenc das cordas vocais e da laringe NCOP,4,-,0.5397433507332855,0.6,,2.7,0.0,5.50375,Boa,J38,Baixa
2021,J39   Outr doenc das vias aereas super,4,-,0.5397433507332855,0.6,,2.7,0.0,5.50375,Boa,J39,Baixa
2021,J80   Sindr do desconforto respirat do adulto,4,-,0.5397433507332855,0.6,,2.7,0.0,5.50375,Boa,J80,Baixa
2021,J81   Edema pulmonar NE de outr form,4,-,0.5397433507332855,0.6,,2.7,0.0,5.50375,Boa,J81,Baixa
2021,J82   Eosinofilia pulmonar NCOP,4,-,0.5397433507332855,0.6,,2.7,0.0,5.50375,Boa,J82,Baixa
2021,J84   Outr doenc pulmonares intersticiais,4,2,0.5397433507332855,0.6,,2.7,0.0,5.50375,Boa,J84,Baixa
2021,J85   Abscesso do pulmao e do mediastino,4,-,0.5397433507332855,0.6,,2.7,0.0,5.50375,Boa,J85,Baixa
2021,J86   Piotorax,4,-,0.5397433507332855,0.6,,2.7,0.0,5.50375,Boa,J86,Baixa
2021,J90   Derrame pleural NCOP,4,1,0.5397433507332855,0.6,,2.7,0.0,5.50375,Boa,J90,Baixa
2021,J93   Pneumotorax,4,-,0.5397433507332855,0.6,,2.7,0.0,5.50375,Boa,J93,Baixa
2021,J96   Insuf respirat NCOP,4,1,0.5397433507332855,0.6,,2.7,0.0,5.50375,Boa,J96,Baixa
2021,J98   Outr transt respirat,4,3,0.5397433507332855,0.6,,2.7,0.0,5.50375,Boa,J98,Baixa
2021,J04   Laringite e traqueite agudas,5,-,1.0784288082328748,3.3125,0.0,2.0375,1.125,11.756666666666666,Boa,J04,Baixa
2021,J06   Infecc agudas vias aereas super loc mult NE,5,-,1.0784288082328748,3.3125,0.0,2.0375,1.125,11.756666666666666,Boa,J06,Baixa
2021,J32   Sinusite cronica,5,-,1.0784288082328748,3.3125,0.0,2.0375,1.125,11.756666666666666,Boa,J32,Baixa
2021,J38   Doenc das cordas vocais e da laringe NCOP,5,-,1.0784288082328748,3.3125,0.0,2.0375,1.125,11.756666666666666,Boa,J38,Baixa
2021,J39   Outr doenc das vias aereas super,5,-,1.0784288082328748,3.3125,0.0,2.0375,1.125,11.756666666666666,Boa,J39,Baixa
2021,J80   Sindr do desconforto respirat do adulto,5,-,1.0784288082328748,3.3125,0.0,2.0375,1.125,11.756666666666666,Boa,J80,Baixa
2021,J81   Edema pulmonar NE de outr form,5,-,1.0784288082328748,3.3125,0.0,2.0375,1.125,11.756666666666666,Boa,J81,Baixa
2021,J82   Eosinofilia pulmonar NCOP,5,-,1.0784288082328748,3.3125,0.0,2.0375,1.125,11.756666666666666,Boa,J82,Baixa
2021,J84   Outr doenc pulmonares intersticiais,5,4,1.0784288082328748,3.3125,0.0,2.0375,1.125,11.756666666666666,Boa,J84,Baixa
2021,J85   Abscesso do pulmao e do mediastino,5,-,1.0784288082328748,3.3125,0.0,2.0375,1.125,11.756666666666666,Boa,J85,Baixa
2021,J86   Piotorax,5,1,1.0784288082328748,3.3125,0.0,2.0375,1.125,11.756666666666666,Boa,J86,Baixa
2021,J90   Derrame pleural NCOP,5,2,1.0784288082328748,3.3125,0.0,2.0375,1.125,11.756666666666666,Boa,J90,Baixa
2021,J93   Pneumotorax,5,2,1.0784288082328748,3.3125,0.0,2.0375,1.125,11.756666666666666,Boa,J93,Baixa
2021,J96   Insuf respirat NCOP,5,2,1.0784288082328748,3.3125,0.0,2.0375,1.125,11.756666666666666,Boa,J96,Baixa
2021,J98   Outr transt respirat,5,5,1.0784288082328748,3.3125,0.0,2.0375,1.125,11.756666666666666,Boa,J98,Baixa
2021,J04   Laringite e traqueite agudas,6,-,0.6819677616517066,0.975,0.0,5.2875000000000005,1.375,10.377166666666666,Boa,J04,Baixa
2021,J06   Infecc agudas vias aereas super loc mult NE,6,-,0.6819677616517066,0.975,0.0,5.2875000000000005,1.375,10.377166666666666,Boa,J06,Baixa
2021,J32   Sinusite cronica,6,-,0.6819677616517066,0.975,0.0,5.2875000000000005,1.375,10.377166666666666,Boa,J32,Baixa
